"","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver"
"6676","FAMILY",4.3,21804,44,"1,000,000+","Paid",0.99,"Everyone 10+","Role Playing","July 3, 2018","2.6.6","2.3 and up"
"6677","GAME",4.3,20691,89,"1,000,000+","Free",0,"Everyone","Racing","July 31, 2018","5.7.1","4.4 and up"
"6678","LIFESTYLE",3,859,3.5,"100,000+","Free",0,"Everyone","Lifestyle","July 19, 2018","1.7.7","2.2 and up"
"6679","SPORTS",4,232,32,"50,000+","Free",0,"Everyone","Sports","August 1, 2018","2.1.2","5.0 and up"
"6680","LIBRARIES_AND_DEMO",4.2,130287,50,"10,000,000+","Free",0,"Everyone","Libraries & Demo","March 14, 2016","1.8","4.1 and up"
"6681","PRODUCTIVITY",4.8,5865,15,"100,000+","Paid",4.49,"Everyone","Productivity","July 18, 2018","1.0","4.1 and up"
"6682","VIDEO_PLAYERS",4,46,3.1,"5,000+","Free",0,"Everyone","Video Players & Editors","April 20, 2015","1.0.6","3.0 and up"
"6683","FAMILY",4.5,41,30,"5,000+","Free",0,"Everyone","Simulation","January 13, 2018","1.01","4.1 and up"
"6685","FINANCE",4.7,413,13,"10,000+","Free",0,"Everyone","Finance","May 30, 2018","5.9.1.0","5.0 and up"
"6686","SOCIAL",1.9,16,2.6,"1,000+","Free",0,"Everyone","Social","June 30, 2016","1.0","4.0 and up"
"6687","SOCIAL",4.9,29,2.5,"500+","Free",0,"Everyone","Social","March 20, 2018","5.0","5.0 and up"
"6689","SOCIAL",4.7,2068,7.5,"100,000+","Free",0,"Everyone","Social","April 13, 2014","1.0","2.2 and up"
"6691","FAMILY",4.9,1288,26,"10,000+","Free",0,"Everyone","Education","July 11, 2018","1.0","4.1 and up"
"6692","SOCIAL",4.8,1902,5.2,"100,000+","Free",0,"Everyone","Social","June 5, 2014","1.3","2.1 and up"
"6695","GAME",4.5,1418,26,"10,000+","Free",0,"Teen","Casino","May 30, 2018","1.2.1","4.0.3 and up"
"6699","BUSINESS",4.5,43,92,"100+","Free",0,"Everyone","Business","July 20, 2018","3.0.0 By Luccas","2.3 and up"
"6701","GAME",5,7,19,"5+","Free",0,"Everyone","Arcade","July 23, 2018","1.0","4.1 and up"
"6703","VIDEO_PLAYERS",3.9,1016,13,"50,000+","Free",0,"Teen","Video Players & Editors","May 28, 2018","6.0","4.1 and up"
"6706","COMICS",4.3,109,3.5,"10,000+","Free",0,"Everyone","Comics","January 18, 2018","1.0","4.0.3 and up"
"6708","FAMILY",4.8,1304467,68,"10,000,000+","Free",0,"Everyone","Strategy","July 27, 2018","2.9","4.1 and up"
"6709","TOOLS",4.3,1320,0.76,"100,000+","Free",0,"Everyone","Tools","September 13, 2013","1.0","2.0 and up"
"6710","BOOKS_AND_REFERENCE",4.6,156,2.1,"10,000+","Free",0,"Everyone","Books & Reference","June 11, 2018","2.0","2.3 and up"
"6713","GAME",4.1,1167,72,"100,000+","Free",0,"Teen","Action","May 3, 2018","1.4","4.1 and up"
"6714","SHOPPING",4.5,245104,35,"5,000,000+","Free",0,"Everyone","Shopping","August 1, 2018","3.6.0","4.0.3 and up"
"6716","GAME",3.8,8175,31,"1,000,000+","Free",0,"Everyone 10+","Arcade","January 3, 2018","2.11.7","4.1 and up"
"6717","GAME",2.4,45,4.1,"10,000+","Free",0,"Teen","Card","August 26, 2016","1.1","4.1 and up"
"6719","GAME",2.8,48,13,"10,000+","Free",0,"Teen","Card","April 10, 2016","1.0.1","4.1 and up"
"6720","GAME",4.5,947515,60,"10,000,000+","Free",0,"Teen","Action","July 25, 2018","5.3.1","4.1 and up"
"6721","FAMILY",4.6,5546,85,"100,000+","Free",0,"Everyone","Simulation","June 15, 2018","1.21","4.0.3 and up"
"6722","GAME",4.1,13304,1.3,"1,000,000+","Free",0,"Everyone","Arcade","November 30, 2016","1.2.21","4.0 and up"
"6724","FAMILY",4.6,9,6.9,"1,000+","Free",0,"Everyone","Education","May 16, 2018","1.2","4.1 and up"
"6725","VIDEO_PLAYERS",4.3,9966,5.5,"1,000,000+","Free",0,"Everyone","Video Players & Editors","March 31, 2017","1.23","2.1 and up"
"6726","FAMILY",4.6,70335,58,"500,000+","Free",0,"Teen","Simulation","October 17, 2017","1.0.7","4.3 and up"
"6727","FAMILY",5,15,94,"50+","Free",0,"Everyone","Education","July 11, 2018","2.0","4.0.3 and up"
"6728","COMMUNICATION",5,1,0.667,"50+","Free",0,"Everyone","Communication","September 3, 2015","0.1","2.3 and up"
"6729","FAMILY",3.9,14,0.578,"1,000+","Free",0,"Teen","Entertainment","August 14, 2013","2.0","2.2 and up"
"6731","FAMILY",3.9,168,6.4,"5,000+","Free",0,"Everyone","Simulation","June 27, 2017","1.1","4.0.3 and up"
"6732","FAMILY",4.2,5,3.3,"100+","Free",0,"Everyone","Entertainment","July 23, 2016","1.1","4.4 and up"
"6736","VIDEO_PLAYERS",3.5,54,0.182,"10,000+","Free",0,"Everyone","Video Players & Editors","April 22, 2013","1.0","2.2 and up"
"6738","FAMILY",4,4,0.82,"100+","Free",0,"Everyone","Education","June 9, 2014","1.0.1","4.0.3 and up"
"6740","FAMILY",3.7,56,1.5,"5,000+","Free",0,"Everyone","Education","March 4, 2015","1.1.2","4.0 and up"
"6741","GAME",3.8,10,36,"1,000+","Free",0,"Mature 17+","Word","April 5, 2016","6","4.0.3 and up"
"6742","TOOLS",4.3,269,0.632,"50,000+","Free",0,"Everyone","Tools","August 18, 2012","4.0.1","2.0 and up"
"6745","MAPS_AND_NAVIGATION",4.5,6,2.5,"50+","Free",0,"Everyone","Maps & Navigation","July 28, 2018","2.1","4.0 and up"
"6746","FAMILY",4.6,11480,93,"100,000+","Free",0,"Everyone","Simulation","May 25, 2018","1.0.4","4.4 and up"
"6748","FAMILY",4.5,301,5.6,"10,000+","Free",0,"Everyone","Education","July 1, 2018","1.0","4.1 and up"
"6749","FAMILY",4.3,1895,72,"50,000+","Free",0,"Everyone","Simulation","February 27, 2018","1.0.1","4.4 and up"
"6750","FAMILY",4.4,847,21,"10,000+","Free",0,"Everyone","Education","July 16, 2018","2.3","4.0.3 and up"
"6753","FAMILY",4.6,19640,67,"100,000+","Free",0,"Teen","Simulation","May 18, 2018","2.0","4.4 and up"
"6755","TOOLS",3.9,333,1.1,"100,000+","Free",0,"Everyone","Tools","February 3, 2016","2.4","2.3 and up"
"6758","MAPS_AND_NAVIGATION",3.1,742,15,"100,000+","Free",0,"Everyone","Maps & Navigation","July 9, 2018","5.7","4.1 and up"
"6759","TOOLS",3.9,71,1.1,"10,000+","Free",0,"Everyone","Tools","January 26, 2016","2.0","2.3 and up"
"6760","FAMILY",4.4,138,6.2,"10,000+","Free",0,"Everyone","Education","May 31, 2018","3.7","4.1 and up"
"6761","BOOKS_AND_REFERENCE",4.4,47,1.4,"1,000+","Paid",3.08,"Everyone","Books & Reference","May 27, 2016","1.22","2.2 and up"
"6762","FAMILY",4.4,48451,52,"1,000,000+","Free",0,"Teen","Strategy","August 1, 2018","4.6.00","4.0.3 and up"
"6763","SOCIAL",4.6,22,8.7,"1,000+","Free",0,"Teen","Social","August 5, 2018","31.1.4","4.3 and up"
"6764","TOOLS",3.9,15665,0.364,"5,000,000+","Free",0,"Everyone","Tools","July 8, 2016","1.1.43","4.0 and up"
"6765","TOOLS",4.6,3703,3.8,"100,000+","Free",0,"Everyone","Tools","August 5, 2018","4.1.4","4.2 and up"
"6766","TOOLS",2.5,2794,3.8,"1,000,000+","Free",0,"Everyone","Tools","May 28, 2018","2.9","4.3 and up"
"6767","TOOLS",4.6,251,3.8,"1,000+","Paid",0.99,"Everyone","Tools","August 5, 2018","4.1.4","4.2 and up"
"6768","TOOLS",2.8,632,8.2,"500,000+","Free",0,"Everyone","Tools","May 23, 2017","1.0","6.0 and up"
"6769","COMMUNICATION",4,32,0.427,"5,000+","Free",0,"Everyone","Communication","July 30, 2015","Version 1.6","1.6 and up"
"6770","BUSINESS",3.4,54,5.7,"10,000+","Free",0,"Everyone","Business","July 28, 2016","3.61","2.3.3 and up"
"6771","SOCIAL",3.8,32,1.6,"10,000+","Free",0,"Teen","Social","December 16, 2016","1.0","1.6 and up"
"6772","BUSINESS",4.5,80,16,"10,000+","Free",0,"Everyone","Business","December 23, 2016","2.54.3","2.2 and up"
"6773","BUSINESS",4.8,8,2.6,"5,000+","Free",0,"Everyone","Business","October 31, 2017","2.0","3.0 and up"
"6774","PHOTOGRAPHY",3.3,1307,6.6,"500,000+","Free",0,"Everyone","Photography","February 24, 2017","1.8","2.3 and up"
"6775","COMMUNICATION",3.9,97,0.584,"50,000+","Free",0,"Everyone","Communication","May 15, 2015","1.0","2.2 and up"
"6776","COMMUNICATION",3.5,33,2.7,"10,000+","Free",0,"Everyone","Communication","September 18, 2017","2.2.6","4.1 and up"
"6778","COMMUNICATION",4,1926,0.699,"1,000,000+","Free",0,"Everyone","Communication","December 16, 2015","1.3.20","2.2 and up"
"6780","COMMUNICATION",3.6,437,12,"100,000+","Free",0,"Everyone","Communication","July 13, 2018","2.66.5","5.0 and up"
"6782","BUSINESS",4.7,12,13,"500+","Free",0,"Everyone","Business","May 16, 2018","3.4.2","4.4 and up"
"6783","COMMUNICATION",3.9,20829,1.9,"5,000,000+","Free",0,"Everyone","Communication","November 17, 2017","4.5.4","3.0 and up"
"6784","FAMILY",5,2,1.2,"500+","Free",0,"Everyone","Education","November 3, 2016","1.0","4.0.3 and up"
"6785","BUSINESS",4.6,14,4.3,"500+","Free",0,"Everyone","Business","June 6, 2018","3.3.2","4.4 and up"
"6786","TOOLS",3.9,4374,13,"1,000,000+","Free",0,"Everyone","Tools","June 25, 2018","3.1.3","4.2 and up"
"6787","LIFESTYLE",4.9,26,8.4,"1,000+","Free",0,"Teen","Lifestyle","June 25, 2018","3.8.0","4.1 and up"
"6788","TOOLS",3.6,11187,7.3,"1,000,000+","Free",0,"Everyone","Tools","March 17, 2017","V1.7.6","4.0 and up"
"6789","TOOLS",3.7,2992,0.571,"500,000+","Free",0,"Everyone","Tools","February 25, 2016","2.1.11","4.1 and up"
"6790","MAPS_AND_NAVIGATION",3.9,22,3.2,"1,000+","Free",0,"Everyone","Maps & Navigation","July 4, 2018","2.2","4.1 and up"
"6791","LIFESTYLE",2.7,135,6.5,"10,000+","Free",0,"Everyone","Lifestyle","July 11, 2018","1.2.1","4.3 and up"
"6792","TOOLS",3.8,67,2.7,"10,000+","Free",0,"Everyone","Tools","June 6, 2016","1.9.0","3.0 and up"
"6793","NEWS_AND_MAGAZINES",2.8,636,1.4,"100,000+","Free",0,"Everyone","News & Magazines","June 8, 2018","1.12.2","4.1 and up"
"6794","TOOLS",3.5,4,17,"500+","Free",0,"Everyone","Tools","May 12, 2018","1.0.1","4.3 and up"
"6795","TOOLS",4.1,36,3.1,"10,000+","Free",0,"Everyone","Tools","October 24, 2016","1.16","2.3.3 and up"
"6797","TOOLS",4.7,1363,1.6,"10,000+","Paid",2.59,"Everyone","Tools","June 7, 2017","2.5.18","1.6 and up"
"6799","TOOLS",4.5,21979,0.959,"1,000,000+","Free",0,"Everyone","Tools","June 7, 2017","2.1.15","1.6 and up"
"6800","SOCIAL",4.1,158,26,"50,000+","Free",0,"Mature 17+","Social","July 19, 2018","2.3","4.1 and up"
"6803","BUSINESS",4.8,16,4.5,"500+","Free",0,"Everyone","Business","September 6, 2017","1.0.10","4.1 and up"
"6807","COMMUNICATION",3.4,198,0.214,"50,000+","Free",0,"Everyone","Communication","February 21, 2017","3.2.1","4.0 and up"
"6808","TOOLS",5,3,0.054,"100+","Free",0,"Everyone","Tools","October 6, 2014","1.0","4.2 and up"
"6811","TOOLS",4.3,37,0.315,"5,000+","Free",0,"Everyone","Tools","May 15, 2015","1.1.15205","2.2 and up"
"6812","FAMILY",4.4,37122,89,"1,000,000+","Free",0,"Everyone","Educational","June 14, 2018","1.03","4.1 and up"
"6813","FAMILY",1.8,5,5.2,"1,000+","Free",0,"Everyone","Education","December 2, 2017","4.0","4.4 and up"
"6814","MAPS_AND_NAVIGATION",4.2,57,15,"10,000+","Free",0,"Everyone","Maps & Navigation","September 5, 2017","2.02","4.1 and up"
"6815","GAME",3.3,294,19,"10,000+","Free",0,"Everyone","Arcade","July 19, 2018","1.0","3.0 and up"
"6817","FAMILY",5,7,5.6,"10+","Free",0,"Everyone","Education","December 7, 2017","1.0","4.0.3 and up"
"6821","LIFESTYLE",4.8,10,11,"1,000+","Free",0,"Everyone","Lifestyle","January 18, 2018","4.2.7","4.1 and up"
"6823","FAMILY",4.5,472,4.3,"10,000+","Free",0,"Everyone","Education","July 6, 2018","2.4.1","2.3.3 and up"
"6824","FAMILY",5,100,10,"1,000+","Free",0,"Everyone","Education","May 6, 2018","3.1.1","4.0.3 and up"
"6825","FAMILY",4.5,22167,88,"1,000,000+","Free",0,"Everyone","Educational","June 12, 2018","1.18","4.1 and up"
"6826","FAMILY",4.7,38,5.3,"500+","Free",0,"Everyone","Education","July 5, 2018","5.45.0_713","4.0 and up"
"6828","FAMILY",4.6,69,3.1,"1,000+","Free",0,"Everyone","Education","July 24, 2017","2.4","4.0.3 and up"
"6831","FAMILY",4.5,38,6.5,"1,000+","Free",0,"Everyone","Education","September 21, 2017","1.0.3","4.0.3 and up"
"6834","SPORTS",3.5,4,40,"100+","Free",0,"Everyone","Sports","September 21, 2017","6.0.2","4.4 and up"
"6837","FAMILY",3.5,4,21,"1,000+","Free",0,"Everyone","Education","September 22, 2017","1.1","4.3 and up"
"6838","BUSINESS",2.9,28,20,"500+","Paid",17.99,"Everyone","Business","October 24, 2017","2.0.5","3.0 and up"
"6848","BOOKS_AND_REFERENCE",4.8,238,27,"10,000+","Free",0,"Everyone","Books & Reference","May 25, 2018","1.0","4.0 and up"
"6849","BOOKS_AND_REFERENCE",4.7,119,1.5,"1,000+","Free",0,"Everyone","Books & Reference","September 21, 2017","1.0","4.1 and up"
"6851","LIFESTYLE",4.1,14,13,"100+","Free",0,"Everyone","Lifestyle","October 17, 2015","2.0","4.0.3 and up"
"6852","PRODUCTIVITY",5,3,4.8,"100+","Free",0,"Everyone","Productivity","June 5, 2018","2.0","4.2 and up"
"6853","COMMUNICATION",5,3,1.6,"100+","Free",0,"Everyone","Communication","August 4, 2016","1,01","3.0 and up"
"6857","HEALTH_AND_FITNESS",4,4015,7.7,"1,000,000+","Free",0,"Mature 17+","Health & Fitness","April 27, 2017","6.0","3.0 and up"
"6859","BUSINESS",4.3,28,3.4,"1,000+","Free",0,"Everyone","Business","May 1, 2015","1.1","4.0 and up"
"6861","MEDICAL",4.1,698,2.4,"100,000+","Free",0,"Everyone 10+","Medical","February 3, 2015","1.1","3.0 and up"
"6862","FAMILY",5,8,2.7,"100+","Free",0,"Everyone","Entertainment","December 3, 2017","1.1","4.1 and up"
"6864","HEALTH_AND_FITNESS",5,2,5.9,"500+","Free",0,"Everyone","Health & Fitness","June 25, 2018","2.0","4.0.3 and up"
"6868","SHOPPING",4,6,20,"100+","Free",0,"Everyone","Shopping","September 14, 2016","1.0","4.1 and up"
"6871","MAPS_AND_NAVIGATION",3.5,8,26,"10+","Free",0,"Everyone","Maps & Navigation","January 17, 2018","1.2.20180117","4.1 and up"
"6875","FINANCE",4.1,15057,5.7,"500,000+","Free",0,"Everyone","Finance","August 3, 2018","2.4.0","5.0 and up"
"6878","LIFESTYLE",4.6,10198,2.2,"100,000+","Free",0,"Everyone","Lifestyle","August 21, 2017","1.10","2.1 and up"
"6882","MAPS_AND_NAVIGATION",4.1,132792,62,"10,000,000+","Free",0,"Everyone","Maps & Navigation","October 25, 2017","1.17.1","4.0.3 and up"
"6884","SHOPPING",4.2,4977,9.8,"100,000+","Free",0,"Everyone","Shopping","July 25, 2018","11.15.03","4.1 and up"
"6885","COMMUNICATION",2.2,62,34,"10,000+","Free",0,"Everyone","Communication","April 9, 2018","2.0.3","4.1 and up"
"6886","GAME",4.3,45558,53,"5,000,000+","Free",0,"Everyone 10+","Action","May 24, 2018","1.1.9","4.1 and up"
"6887","FINANCE",4.7,19784,7.3,"100,000+","Paid",2.99,"Everyone","Finance","June 13, 2018","7.6","4.0 and up"
"6890","BUSINESS",4.1,15,24,"1,000+","Free",0,"Everyone","Business","April 5, 2018","3.1.2","4.3 and up"
"6892","LIFESTYLE",3.1,10006,53,"1,000,000+","Free",0,"Everyone","Lifestyle","July 26, 2018","3.2.0","5.0 and up"
"6893","FAMILY",4.2,246705,27,"1,000,000+","Free",0,"Teen","Strategy","May 4, 2018","3.5.2","4.0.3 and up"
"6895","TRAVEL_AND_LOCAL",3,2719,17,"100,000+","Free",0,"Teen","Travel & Local","August 2, 2018","5.14.1","4.2 and up"
"6896","GAME",4.8,265,1.3,"1,000+","Paid",3.49,"Everyone","Board","June 18, 2015","4.8.1","2.3 and up"
"6897","TOOLS",3.7,50,19,"5,000+","Free",0,"Everyone","Tools","June 6, 2017","v1.2.2","4.0 and up"
"6898","PERSONALIZATION",3.1,112,8.8,"1,000+","Paid",0.99,"Everyone","Personalization","April 26, 2017","2.1.7","4.3 and up"
"6899","GAME",4.6,547,1.3,"10,000+","Free",0,"Everyone","Board","June 18, 2015","4.8.1","2.3 and up"
"6900","PHOTOGRAPHY",2.9,333,1.8,"50,000+","Free",0,"Everyone","Photography","November 22, 2017","1.8.0","4.0 and up"
"6901","PHOTOGRAPHY",4.2,329,4.8,"100,000+","Free",0,"Everyone","Photography","November 13, 2017","1.1.0","4.4 and up"
"6902","GAME",4.7,705,1.8,"10,000+","Free",0,"Everyone","Board","July 28, 2015","1.2.1","4.0.3 and up"
"6903","GAME",4.5,70,0.675,"1,000+","Free",0,"Everyone","Board","May 13, 2018","1.6.0","4.0 and up"
"6904","LIFESTYLE",2.8,48,12,"5,000+","Free",0,"Everyone","Lifestyle","September 27, 2017","2.8.216.6-ba","4.0 and up"
"6906","PERSONALIZATION",4.4,2839,5.1,"100,000+","Free",0,"Everyone","Personalization","January 11, 2014","1.00","2.2 and up"
"6907","FINANCE",4.4,96,7.2,"10,000+","Free",0,"Everyone","Finance","August 5, 2018","2.9","4.0 and up"
"6908","FINANCE",4.1,2048,24,"100,000+","Free",0,"Everyone","Finance","July 10, 2018","4.2.0","4.4 and up"
"6909","BUSINESS",4.6,48,7.4,"1,000+","Free",0,"Everyone","Business","August 21, 2017","1.5","4.0 and up"
"6910","MAPS_AND_NAVIGATION",3,67,53,"5,000+","Free",0,"Everyone","Maps & Navigation","May 1, 2018","3.19.34","5.0 and up"
"6911","GAME",4.1,64,1.3,"5,000+","Free",0,"Everyone","Board","June 2, 2013","2.0.0","2.2 and up"
"6912","PERSONALIZATION",4.2,97890,14,"1,000,000+","Paid",2.49,"Everyone","Personalization","August 24, 2016","5.7.8","2.3 and up"
"6914","EVENTS",4.4,16,1.7,"100+","Free",0,"Everyone","Events","August 9, 2016","1.0","4.0 and up"
"6915","PERSONALIZATION",3.9,25035,14,"1,000,000+","Free",0,"Everyone","Personalization","October 20, 2016","5.7.6","2.3 and up"
"6920","PERSONALIZATION",4.3,58614,26,"1,000,000+","Paid",0.99,"Everyone","Personalization","December 7, 2016","4.3.2","4.4 and up"
"6921","PERSONALIZATION",4.5,4,0.499,"50+","Free",0,"Everyone","Personalization","December 31, 2016","1.4","4.0 and up"
"6922","PERSONALIZATION",4.5,4,1.7,"10+","Free",0,"Everyone","Personalization","February 28, 2018","1.1","4.4 and up"
"6923","TRAVEL_AND_LOCAL",3.6,57,32,"10,000+","Free",0,"Everyone","Travel & Local","May 31, 2018","3.2","4.0 and up"
"6924","LIFESTYLE",2,8,12,"1,000+","Free",0,"Everyone","Lifestyle","November 14, 2016","2.0.18.23","2.3 and up"
"6925","TRAVEL_AND_LOCAL",4,41,23,"10,000+","Free",0,"Everyone","Travel & Local","June 4, 2018","2.8.1","5.0 and up"
"6926","PHOTOGRAPHY",4.5,1376,5.5,"100,000+","Paid",1.49,"Everyone","Photography","March 26, 2018","1.51","4.0 and up"
"6927","FAMILY",4,11,9.4,"1,000+","Free",0,"Everyone","Education","January 10, 2016","0.0.1","4.1 and up"
"6928","PERSONALIZATION",4.3,1098,18,"50,000+","Free",0,"Everyone","Personalization","October 11, 2014","1.0.1","3.0 and up"
"6930","PERSONALIZATION",4.5,69,0.929,"1,000+","Paid",0.99,"Everyone","Personalization","January 12, 2017","1.11","4.4 and up"
"6931","ART_AND_DESIGN",4.8,41,1.9,"5,000+","Free",0,"Everyone","Art & Design","March 20, 2018","1.0.2","4.0 and up"
"6932","PERSONALIZATION",4.5,75,2.6,"10,000+","Free",0,"Mature 17+","Personalization","May 26, 2016","2.0","4.0.3 and up"
"6935","PERSONALIZATION",4.2,17,0.94,"1,000+","Free",0,"Everyone","Personalization","May 6, 2013","1.0.1","2.1 and up"
"6936","PHOTOGRAPHY",4.5,12572,8.5,"1,000,000+","Free",0,"Everyone","Photography","March 14, 2018","1.31","4.0 and up"
"6937","FAMILY",4.6,84114,23,"500,000+","Paid",0.99,"Everyone 10+","Puzzle","July 5, 2018","1.13.108869","2.3.3 and up"
"6940","PHOTOGRAPHY",3.9,205,2.4,"50,000+","Free",0,"Everyone","Photography","July 29, 2017","1.0.5","4.0 and up"
"6943","FAMILY",4.3,131,2,"5,000+","Free",0,"Everyone","Education","November 17, 2016","3.3.1","2.2 and up"
"6944","TOOLS",3.9,319,0.024,"10,000+","Paid",2.99,"Everyone","Tools","April 28, 2017","1.00","7.0 and up"
"6945","TOOLS",4.3,13064,4.6,"1,000,000+","Free",0,"Everyone","Tools","May 23, 2018","4.72","7.0 and up"
"6946","FINANCE",3.7,120,31,"10,000+","Free",0,"Everyone","Finance","October 23, 2017","4.1","4.0.3 and up"
"6947","FINANCE",4.7,3,8.2,"100+","Free",0,"Everyone","Finance","February 5, 2018","1.0.2","4.2 and up"
"6948","FAMILY",4.3,42,0.541,"5,000+","Free",0,"Everyone","Education","May 9, 2017","2","2.2 and up"
"6949","FINANCE",1.7,21,21,"100+","Paid",4.99,"Everyone","Finance","October 22, 2017","5.0","4.0.3 and up"
"6950","FINANCE",4.5,101,6.9,"10,000+","Free",0,"Everyone","Finance","August 4, 2018","1.8.4","5.0 and up"
"6952","BUSINESS",4.7,3,11,"100+","Free",0,"Everyone","Business","January 20, 2015","1.0.16","4.0.3 and up"
"6954","FINANCE",5,4,4.1,"50+","Free",0,"Everyone","Finance","July 14, 2018","1.0.4","4.2 and up"
"6958","FINANCE",4.6,83,4,"5,000+","Free",0,"Everyone","Finance","July 16, 2018","1.0.21","4.4 and up"
"6959","FINANCE",2.9,19,2.2,"5,000+","Free",0,"Everyone","Finance","June 26, 2017","1.6","4.4 and up"
"6961","FINANCE",4.8,11,3.7,"1,000+","Free",0,"Everyone","Finance","November 28, 2017","0.1.6","4.1 and up"
"6962","HEALTH_AND_FITNESS",2.3,3,2.4,"1,000+","Free",0,"Everyone","Health & Fitness","July 18, 2018","6.0","5.0 and up"
"6964","FAMILY",3.8,174,44,"10,000+","Free",0,"Everyone","Simulation","July 18, 2017","1.0","2.3 and up"
"6965","TOOLS",4.2,5,31,"500+","Free",0,"Everyone","Tools","April 23, 2018","1.3.3","4.0.3 and up"
"6967","FAMILY",4.4,551,38,"100,000+","Free",0,"Everyone","Simulation","July 3, 2017","1.0","2.3 and up"
"6969","GAME",4,38448,27,"5,000,000+","Free",0,"Everyone","Racing","June 16, 2018","1.4.3","4.1 and up"
"6970","COMMUNICATION",4.1,22782,0.343,"1,000,000+","Free",0,"Everyone","Communication","March 25, 2015","4.2.0","2.2 and up"
"6971","FINANCE",3.4,5,8.8,"500+","Free",0,"Everyone","Finance","July 18, 2017","1.0.7","4.0 and up"
"6972","GAME",4.3,85882,23,"10,000,000+","Free",0,"Everyone","Arcade","November 7, 2017","6.6.3106","2.3 and up"
"6973","GAME",4,51067,48,"5,000,000+","Free",0,"Teen","Action","May 29, 2018","1.18","4.1 and up"
"6974","TOOLS",4.2,13005,9.7,"1,000,000+","Free",0,"Everyone","Tools","January 21, 2018","no_update_signal.2_9_1_arm-x86_64-alpha","4.2 and up"
"6975","PERSONALIZATION",4.1,131,0.026,"1,000+","Paid",4.99,"Everyone","Personalization","March 8, 2015","1.0","4.0.3 and up"
"6976","FINANCE",4.7,396,12,"10,000+","Free",0,"Everyone","Finance","August 5, 2018","3.1.5","5.0 and up"
"6977","FAMILY",4.2,41693,74,"1,000,000+","Free",0,"Everyone","Simulation","June 4, 2018","1.0.23","4.0 and up"
"6978","SPORTS",3.9,138739,44,"10,000,000+","Free",0,"Teen","Sports","July 7, 2018","1.998","4.1 and up"
"6979","FAMILY",3.8,91645,36,"10,000,000+","Free",0,"Teen","Simulation","May 8, 2018","1.94","4.1 and up"
"6980","GAME",4.1,41,1.4,"5,000+","Free",0,"Everyone","Casino","August 21, 2014","2.2","3.0 and up"
"6982","GAME",3.8,299,25,"10,000+","Free",0,"Everyone","Racing","November 10, 2017","1.1","4.1 and up"
"6984","FAMILY",3.7,7664,44,"500,000+","Free",0,"Everyone","Casual;Pretend Play","September 9, 2015","1.0.3","4.0.3 and up"
